clave_municipio,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
7040,41.760804,105.938369,11.984819,12.862775,14.422193,30.823635,7.665306,276.22565,87.38218,57.259375,69.771308,39.560974,104.95504,92.837836,45.536892,210.567728,75.9991,116.012949,105.952781,52.084028,37.445195,81.049687,60.655978,43.631349
7041,207.206084,150.074517,482.131831,115.61234,141.283399,250.283507,182.700844,264.435238,486.648821,278.7139,253.221213,279.280193,370.583213,200.785902,197.396392,751.815656,224.255292,499.426812,331.381431,494.404395,230.420963,257.617403,679.101089,1884.110586
7042,18.074143,23.40433,28.991124,32.550004,42.723319,21.124096,79.793308,47.724316,31.773282,33.450071,35.623294,39.932513,27.110226,67.116373,36.694946,28.820375,51.169562,35.223791,98.361168,116.80361,51.489038,27.58428,21.279691,45.434148
7043,14.133624,5.636648,8.73149,11.45183,7.943624,4.013992,6.83219,16.541728,9.459795,13.580139,12.938248,17.54876,40.190927,53.62666,11.674989,16.009781,40.219341,52.040111,89.476598,105.584409,33.541625,26.410054,118.566007,36.139873
7044,53.777862,106.899994,30.826045,223.938654,25.524984,112.364317,106.424404,34.77688,17.694253,33.01084,253.188576,17.56984,10.469219,13.850151,10.701724,19.884949,10.932448,43.633987,20.332328,13.788214,6.64378,24.685942,60.242261,9.938446
7045,21.812948,5.396243,7.514035,11.745799,7.599001,6.066016,18.016059,9.477996,4.974708,15.977413,14.216737,19.270857,28.811201,28.968522,26.881278,82.796994,62.006744,59.415582,183.473004,123.715913,26.42636,9.323767,63.434767,23.727944
7046,350.37131,116.684236,205.590561,347.725467,126.453493,156.719783,604.327,193.137428,161.726735,436.464723,393.174972,161.385248,132.458245,107.744817,127.406813,219.909217,108.302023,130.669116,47.289282,38.78199,101.910699,42.679642,143.280877,72.610641
7047,123.973914,74.993472,63.373937,202.071833,77.380475,97.006824,176.550878,60.305465,67.110324,105.317693,130.340922,109.590747,92.898577,92.799843,73.496056,128.294964,107.225664,149.518442,140.398793,87.148744,42.345172,55.748775,151.992709,95.220169
7048,83.637894,106.049426,94.180758,97.684792,190.18303,19.278305,541.823104,37.88527,92.026208,65.531658,187.677034,52.876017,201.163969,185.155913,165.265655,458.477173,247.2746,345.957512,461.500463,687.863655,321.154755,158.630577,466.896211,1365.570631
7049,10.188403,13.532896,10.958938,18.832646,12.499883,13.408587,28.095771,23.217504,13.552301,14.706528,21.758913,21.082896,12.643726,27.241864,17.722545,30.629336,64.552444,50.33272,42.725733,31.042156,33.885426,22.346107,34.51837,38.988253
7050,7.337533,9.128714,37.298201,25.622142,58.459025,5.154413,45.86561,71.331076,32.039173,26.534295,37.488826,76.985135,74.536569,109.258867,77.644369,92.676097,423.012145,494.216237,371.513964,90.913198,21.949603,51.329033,120.960436,101.700783
7051,176.407104,260.179762,136.404206,505.32439,265.944771,305.842529,200.318576,403.984994,301.617843,237.783357,95.305885,326.290726,391.680624,271.552124,245.952122,545.016177,354.977626,398.041937,440.737433,339.839873,321.243684,245.04507,260.075158,311.825445
7052,1470.438668,1371.927088,2982.429227,1416.30356,1760.279371,2013.08429,2044.352063,2394.518832,3467.901902,2182.327529,1878.208176,2285.507798,3073.393463,2381.74519,2365.517223,5894.860627,3420.677232,4424.754638,3755.849425,3342.061708,2325.189645,2070.057993,2407.151431,4856.753929
7053,1.552697,1.207688,1.983916,11.016184,5.587266,2.070236,6.727949,9.833597,1.725102,0.690039,1.983958,1.121209,5.583667,1.552665,1.121356,1.466226,1.638815,1.638814,1.293734,0.086248,0.689987,0.68998,0.0,0.2689
7054,51.611514,103.772585,0.0,0.0,0.0,0.0,0.0,471.692245,112.192957,81.313486,118.834738,40.253654,184.02665,302.703172,171.023334,350.161491,152.043532,258.286602,200.693334,239.895826,204.583508,180.420894,218.652417,184.010173
7055,11.319866,6.832689,0.0,0.0,0.0,0.0,0.0,42.561305,11.849937,0.929639,3.459655,1.227177,0.345997,0.967402,0.778502,5.183482,0.34595,3.632573,0.086486,1.383916,3.8923,1.643379,1.210842,2.248803
7056,15.674969,16.959817,11.820363,11.991561,15.091547,16.938714,14.401246,22.012578,15.474087,11.949272,13.619093,11.480013,5.910039,20.77857,13.39343,17.730564,40.953274,38.768215,23.981512,32.934075,32.548557,24.936183,25.525537,38.56105
7057,42.709332,38.204019,45.044422,71.521215,483.213218,72.421467,37.188054,142.240251,71.299824,46.981744,56.310253,113.346705,122.696245,36.081477,34.486003,140.369522,153.557465,158.878296,81.121033,124.186531,79.894928,53.759588,30.064648,58.683307
7058,8.251072,41.351612,26.38167,12.824963,21.675697,5.376807,13.306964,23.732744,14.240761,8.854745,11.246202,10.047611,6.977522,0.515109,3.865886,1.348818,2.986002,1.373584,1.229799,1.63111,0.686724,2.261614,0.20228,0.257542
7059,5444.195666,3721.107838,7396.954201,5779.930903,8133.776855,6236.836006,12269.71248,8433.035263,12266.72071,10770.5621,6355.091428,9526.018158,10314.81235,10242.98282,10318.85531,20495.72485,14761.86873,15806.64106,27480.45557,14661.81277,8612.403465,9288.649392,11537.08676,14252.26487
7060,23.944457,31.171808,13.401755,43.151282,24.531832,33.424011,40.188148,39.616443,21.444843,22.272506,54.724593,30.262615,16.603582,37.591451,28.123893,26.737422,47.460039,60.683564,159.765982,96.863628,42.342181,23.863932,48.199262,32.225777
7061,1044.82425,484.837537,775.241441,550.750706,524.906231,288.854929,772.020301,351.453837,463.483891,400.395215,1386.806221,314.475978,880.537829,485.23834,674.797781,1438.453098,880.440777,1293.820216,848.049155,728.929459,511.916907,397.444179,1184.931075,2176.944609
7062,154.502658,133.02531,110.734435,240.942964,155.909355,68.457682,318.676014,154.256314,176.54007,124.565561,199.025986,112.953327,364.721797,247.604635,235.230865,239.613879,320.587234,310.613133,882.4151,321.165916,271.858486,87.824651,428.889649,179.937342
7063,52.75392,26.637825,35.88278,121.356989,11.73039,39.028244,62.779988,19.101755,7.279738,37.584746,66.37876,15.153698,47.786503,34.477016,17.315473,68.082744,44.256287,62.957959,47.729553,17.617391,18.072082,21.326961,42.802515,7.408624
7064,347.119624,384.334627,242.293937,312.114614,188.19141,415.582525,345.969865,350.986169,327.080501,264.028389,142.948668,497.108178,250.551142,353.573295,381.607881,1045.992887,756.864259,841.769653,786.244876,672.445674,468.007952,450.994616,539.177326,950.036187
7065,1080.131052,1000.889749,1100.367501,1589.109558,1876.707595,923.987854,2010.033018,1454.921462,2153.769036,1567.308006,1007.577738,1807.823773,3481.049752,3255.393767,2976.309451,4178.039126,5055.912214,5876.201406,6806.027467,3207.484646,2076.43837,2301.662536,2923.969754,5090.903096
7066,47.291861,48.721155,37.524844,80.589867,47.386337,55.302297,62.427072,107.613904,96.163807,92.157842,70.384274,72.271375,123.016389,146.608913,93.296439,353.219392,220.437516,201.155724,392.62197,216.638189,96.818748,113.635486,79.073841,113.26458
7067,28.823111,40.285159,12.154697,49.595486,38.654209,13.598331,39.721111,8.35215,11.17378,38.525714,18.178634,26.222177,21.67915,24.097946,37.854784,52.61842,28.799587,42.39789,50.631919,29.731782,14.764537,3.771891,17.462596,22.936386
7068,99.530646,78.957879,93.770345,87.938784,105.998559,60.76002,324.873458,105.361777,126.986329,118.353076,172.518809,78.585823,291.485009,352.041161,271.702498,416.553998,365.114865,390.918988,736.292541,511.007519,277.807228,243.863123,615.809173,283.809371
7069,215.816336,334.333915,304.677949,945.418456,318.702145,342.386878,309.563802,423.847693,231.263295,270.183033,217.786205,408.685184,626.223995,433.3378,199.263729,698.880169,375.706746,359.640984,399.842831,328.266147,391.001287,292.610656,250.438119,493.031385
7070,4.354885,5.002112,6.149664,14.273716,47.605756,3.79498,5.00228,8.107497,12.047486,8.452358,6.468584,12.061402,13.195703,3.622173,3.536054,11.298142,21.283914,12.239835,13.454928,13.281906,7.072272,2.094693,10.342207,17.670834
7071,55.137366,62.745447,80.960109,141.801852,254.037083,145.098602,97.591698,328.93059,181.491333,123.525113,119.092271,139.677228,205.488644,108.773887,78.151448,304.340563,151.374301,203.673365,181.372266,105.863041,88.893722,118.20192,182.394567,135.748819
7072,90.207814,77.888434,77.70904,153.51111,114.602939,70.12322,167.367836,93.124576,91.390418,206.808663,158.777516,107.640742,201.970505,175.932543,183.790013,252.788071,308.684527,306.556497,405.658089,340.232598,163.007006,128.681451,297.536312,681.593854
7073,16.825023,11.036092,9.919496,31.692116,24.374495,10.350438,27.877205,8.978509,7.867248,20.844491,16.247597,19.090509,8.808031,10.653392,16.687775,15.244511,21.130617,17.444992,25.328278,18.155518,6.085677,5.045159,12.142338,21.6909
7074,83.503707,80.688055,45.697162,108.826909,138.957536,16.973428,198.002991,53.817066,80.754848,68.510049,64.981541,50.012707,112.034227,105.807964,133.34225,128.136169,146.452873,212.165325,231.036996,193.902992,102.751889,61.257385,395.690666,392.079552
7075,87.806218,165.593222,142.476768,117.18393,269.64712,91.708138,83.293476,126.22644,197.135747,32.339125,102.313269,108.793663,95.412642,34.021075,41.078608,153.325359,130.575099,259.007555,189.458936,101.30583,95.817568,68.655537,70.229193,127.210561
7076,88.63044,68.739474,35.785306,108.815356,120.047105,59.234747,188.805564,101.516794,132.448382,166.935615,114.189353,146.480271,439.937327,430.988141,306.950416,1139.572988,683.914841,604.120183,737.314366,819.946243,357.651183,440.873275,412.724568,464.689984
7077,543.447332,479.973395,438.385936,561.469356,534.540591,472.50934,856.252373,882.747761,1036.498207,830.938028,757.845734,1224.559966,2182.1612,2617.773105,2568.912539,3431.133419,3879.8026,3340.181722,4643.110646,3441.706961,1623.973177,1887.359878,2101.612739,1447.60312
7078,71.829552,76.804099,43.737931,67.445815,34.287443,123.371225,73.412438,72.697303,61.400884,41.613487,76.309677,54.627802,38.934823,39.595843,50.147556,133.286169,114.375621,168.071836,93.74696,54.936113,96.967424,98.871854,50.995965,128.628488
7079,55.769138,34.533493,95.300629,147.657044,38.621897,39.721816,123.344722,48.113951,26.235721,39.295175,164.521517,23.793326,60.316552,58.909026,41.304128,152.814951,77.408885,133.736573,77.543068,44.488767,59.164279,36.644832,82.75369,39.992516
7080,118.435877,78.584871,51.804732,152.044635,258.384903,117.52605,63.210986,233.674867,96.823514,72.878205,222.655756,165.8649,193.789924,63.678966,83.179761,124.266448,173.756195,171.69861,122.573945,72.195244,45.527224,44.887349,78.957079,40.958684
7081,137.187963,138.169342,147.106834,149.047127,233.614355,80.530205,268.880504,172.080433,189.326978,287.971501,114.911703,163.033038,302.40198,320.251314,345.985092,1045.333725,599.144484,510.025328,870.885094,461.939143,230.44316,268.996014,416.5398,650.198324
7082,49.794429,70.199547,64.483651,138.109636,80.213951,142.493926,116.108055,128.220342,134.875071,81.361308,99.491146,105.443875,103.269493,180.338616,144.535191,561.196883,294.873596,262.729092,320.622546,317.818496,139.19946,157.234569,130.510443,171.959562
7083,236.004911,170.597539,226.736575,270.508525,276.134662,102.157066,262.265543,264.511226,172.220029,87.163828,213.738531,88.267453,66.595375,79.442185,98.496071,144.368955,35.613129,126.852881,23.853267,11.891467,10.830032,15.996273,14.870433,4.666983
7084,27.840811,20.066389,20.292255,20.669299,23.486598,10.580341,31.558056,48.771427,20.039782,35.158667,46.651264,24.235203,29.667103,44.378842,24.960026,43.737013,83.403867,48.32894,159.274962,89.808741,36.211646,18.282288,31.239756,37.158594
7085,40.98753,11.730789,52.00584,90.640336,3.767578,53.785182,116.915636,33.04296,16.221512,22.722179,170.212797,14.135454,12.84397,30.371957,15.6711,40.457225,19.445181,29.899724,16.090713,17.675031,10.364421,19.114497,18.970777,17.050323
7086,58.642233,63.040832,133.544452,107.899042,36.75835,65.976358,92.579294,33.187301,14.493048,31.90049,207.512111,34.137141,27.602895,35.430727,29.658192,51.966318,12.57873,60.984885,10.633648,53.083296,28.38333,4.863224,21.951875,38.590948
7087,19.649208,52.321977,0.0,0.0,0.0,0.0,0.0,137.030954,41.942011,68.238298,35.243678,31.94839,31.337629,82.242218,59.216077,252.707446,72.652083,116.823575,149.800168,167.798353,68.161868,129.001313,107.525374,83.910955
7088,11.693769,11.52428,7.805443,11.794187,5.977236,11.865821,31.532972,18.32226,17.275068,16.08711,37.528623,26.818038,43.089332,32.864344,28.039038,30.751392,39.307425,31.55487,112.139962,54.450065,30.507984,11.01158,38.926924,4.865485
7089,51.472914,82.49186,7.596053,9.246834,83.863777,14.949496,12.666392,558.56016,240.48412,70.713204,122.629886,148.133019,195.338529,251.030074,186.33783,792.66363,239.159466,318.823739,237.490675,212.363962,222.467983,175.436616,189.742173,201.502766
7090,9.011997,4.652787,12.655612,13.212211,7.709002,8.977768,15.537441,5.083018,4.103757,13.760891,6.519037,9.403134,3.762443,9.423022,9.149321,8.339636,11.307936,12.719228,45.731089,18.158924,13.339218,0.684058,6.071235,7.042958
7091,3.24876,2.725102,1.61368,6.070116,1.330302,1.784211,5.951088,3.694234,1.42118,7.592201,11.080917,3.077692,2.735785,6.635222,7.470305,7.651506,14.358334,7.010293,14.041958,8.719988,5.884169,3.163182,4.01891,3.419649
7092,305.086918,317.370346,224.554035,437.602525,492.125253,110.029137,728.153281,275.882156,376.216405,350.822141,360.41308,247.903111,1005.412369,497.446848,762.218416,852.53427,796.396262,942.255867,1163.063496,709.244656,561.170254,249.454169,1390.489529,714.764549
7093,28.170099,26.333536,22.239915,41.099547,15.520166,45.253634,28.205981,53.401895,26.673697,20.11754,22.120062,68.228149,15.86673,26.269695,21.468175,31.937118,69.44229,50.340459,60.057834,58.891107,46.217459,50.955057,45.503585,53.605922
7094,109.044004,182.463269,136.118778,121.785842,120.382741,145.690348,137.696496,123.569842,192.853862,101.408717,142.388923,105.252313,162.003092,70.952462,91.844435,212.918479,248.940983,220.89098,129.538924,159.74732,125.890284,145.36697,132.962777,181.372174
7096,184.256432,147.964333,106.406489,216.272268,184.839786,110.92066,213.803388,285.813477,251.726095,274.980518,326.306134,303.406847,724.2491,925.137584,765.118241,2034.859758,1587.147658,1021.087741,1396.990751,1834.899719,903.746087,868.596604,854.734186,858.801318
7097,443.609163,301.731817,583.381067,880.081263,205.099643,342.36713,280.270144,411.027558,284.948185,277.014496,154.633305,228.908046,287.120789,304.584021,220.900559,738.000841,308.071491,483.637159,297.695159,200.899616,223.005146,310.561617,187.178663,476.332914
7098,29.538504,44.409574,4.386793,24.474214,22.96521,12.227461,26.521033,17.770085,5.490416,7.63596,49.859846,11.059485,50.429992,20.659382,27.130844,43.82699,21.013418,80.667336,29.568782,11.878288,16.646223,47.490311,28.796058,4.631335
7099,187.714254,168.619559,339.269274,605.938383,150.185197,452.160499,255.799453,497.678498,293.148765,368.186087,256.980938,199.799827,256.318878,154.761783,163.758377,354.87491,121.91356,252.012334,165.654371,140.10579,76.413901,82.970139,144.746466,469.487237
7100,263.675753,206.794322,122.127513,287.820775,119.580964,246.351214,324.566462,576.358025,387.565874,323.951942,344.787105,815.284564,1114.435493,1328.497826,1272.850699,3001.608219,1939.835045,1462.517041,2322.405083,1806.009354,927.663441,1011.608865,953.20406,884.770617
7101,106.793438,56.27434,62.060404,117.703298,39.145208,59.520056,138.948621,78.480096,38.293787,46.479635,156.428542,34.880778,34.181872,19.25016,18.342477,57.509844,38.840916,51.555625,31.698373,11.705156,13.420067,16.069816,19.241435,7.456111
7102,27.502168,60.915502,0.0,0.0,0.0,0.0,0.0,239.780938,177.402113,32.703589,57.407053,99.08466,51.333916,33.390582,10.116053,104.87365,20.798876,52.151063,23.421667,30.864398,37.608982,34.152167,35.18821,29.221179
7103,9.418476,17.537264,9.260532,27.895512,14.768229,28.849466,12.553969,146.771105,87.163465,34.306452,32.999701,42.644084,43.3468,40.672259,14.371551,95.859999,41.031084,47.423172,54.26812,46.40553,22.631177,28.157763,26.238156,32.31293
7104,118.501135,95.522267,264.472346,347.874094,197.682175,135.14669,147.105273,150.678991,95.826085,157.698548,96.988949,67.810884,86.162955,67.564532,93.879707,110.388165,95.901471,234.478634,96.780512,18.721626,19.251918,27.573527,63.176087,142.851888
7106,287.482934,424.805352,254.886743,341.102018,329.657065,148.303746,305.952198,523.379868,109.268454,162.463564,182.768035,100.037436,147.065385,70.856321,44.294563,105.862182,81.172014,132.967172,77.109696,58.238997,32.129218,37.30584,41.176962,23.868515
7107,240.058642,316.684838,717.057644,842.041096,594.891507,354.477833,477.367455,327.568042,233.352619,696.189926,469.514304,239.687207,277.738839,215.435443,103.671243,266.320134,216.391116,843.427583,371.864296,178.340027,322.673151,174.374086,283.524395,186.87046
7108,160.541131,219.119085,426.359414,402.919548,272.153988,197.413397,516.159891,142.195005,195.423373,418.287241,590.439442,191.200341,89.233261,127.537307,96.145982,466.689124,140.414017,339.593563,198.674604,133.177799,199.617342,87.153295,307.274038,170.420986
7109,54.999126,26.512637,16.512079,78.104878,34.285985,43.117319,71.075692,113.569393,103.871899,59.93021,54.598766,109.212679,107.864671,132.981269,171.334184,514.414632,251.328086,216.146436,322.765044,373.172852,158.424056,195.151049,150.679261,204.257777
7110,52.426804,62.306952,20.318803,46.150628,23.31908,73.794348,49.775092,65.613248,14.652754,9.772826,31.350921,15.944181,8.915513,14.274774,10.647643,11.374787,22.160419,49.551469,26.198978,22.968196,11.916664,26.025888,17.831846,13.888692
7111,20.719319,31.165234,16.549302,66.55628,22.706572,33.802784,52.557296,42.184861,24.341767,27.701766,44.747818,23.961872,11.215194,19.022495,10.571302,25.459397,19.36564,32.702178,59.728817,19.793814,26.349453,21.661062,45.219716,10.797685
8001,0.309186,0.154713,0.07731,1.393519,0.388121,0.155357,0.23227,0.54154,0.154625,0.387136,0.0,0.0,0.231949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8002,0.626717,1.333068,0.078355,0.864479,1.567181,2.354499,0.314058,2.744958,0.392287,0.23531,0.470716,0.313974,1.726289,0.078454,0.0,0.0,0.0,0.0,0.0,0.0,0.470917,0.706788,0.0,0.471584
8003,1.198393,6.47017,2.315543,5.428893,0.398292,9.423795,2.236634,12.783922,1.358375,0.798242,0.0,1.038415,0.159612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.677035,2.556952
8004,1.416172,0.393378,0.0,0.472006,0.0,0.393444,1.573732,0.078679,0.0,0.0,0.126451,0.0,0.314885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.101456,0.0
8005,0.076459,0.229727,0.0,0.0,0.076937,0.0,0.0,0.230349,0.0,0.0,0.0,0.076829,0.230818,0.153698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8006,0.078589,0.078337,0.314226,0.235573,0.706396,0.0,0.0,0.0,0.0,0.628352,0.314264,0.078444,0.392194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8007,3.605597,18.342696,3.127838,14.071751,33.424926,39.221826,13.399754,102.102933,13.805352,16.208504,57.693232,30.309582,75.645801,4.97234,1.36325,4.811146,9.387279,58.872272,16.601053,12.201882,227.694695,150.875887,271.64522,1551.794122
8008,8.313646,82.28805,76.754936,64.089806,31.324913,27.146772,84.920102,45.30144,39.040091,44.493769,29.284638,320.516342,27.764104,5.108543,1.677796,8.228248,6.789401,6.548561,3.034616,5.515855,4.069007,1.676222,40.599748,30.362616
8009,3.722283,43.00231,6.330106,82.26861,9.816583,39.336329,36.597684,107.812127,118.680803,56.479829,276.209875,224.481922,258.709948,141.658961,27.80761,337.735721,748.498763,395.997122,142.185723,112.43081,1215.520461,1016.562266,248.765956,1806.344744
